Date,Time,Chan,Freq (kHz),Type,Code Space,ID,S/N,Data1,Units1,Slope1,Int1,Data2,Units2,Slope2,Int2,Signal (dB),Gain Mode,Gain (dB),Latitude,Longitude,Comment
2022-07-21,10:07:56.421,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92508,-85.79822,
2022-07-21,10:07:48.242,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,72,Manual,0,10.92507,-85.79820,
2022-07-21,10:07:40.061,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,71,Manual,0,10.92507,-85.79816,
2022-07-21,10:07:31.881,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,74,Manual,0,10.92506,-85.79814,
2022-07-21,10:07:23.700,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,75,Manual,0,10.92506,-85.79811,
2022-07-21,10:07:15.520,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,75,Manual,0,10.92506,-85.79807,
2022-07-21,10:07:07.340,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,74,Manual,0,10.92506,-85.79805,
2022-07-21,10:06:59.161,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,72,Manual,0,10.92506,-85.79803,
2022-07-21,10:06:50.981,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,79,Manual,0,10.92506,-85.79800,
2022-07-21,10:06:42.802,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,73,Manual,0,10.92506,-85.79797,
2022-07-21,10:06:34.622,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,76,Manual,0,10.92507,-85.79794,
2022-07-21,10:06:26.442,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,71,Manual,0,10.92508,-85.79792,
2022-07-21,10:06:18.262,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,74,Manual,0,10.92512,-85.79790,
2022-07-21,10:06:10.083,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,71,Manual,0,10.92515,-85.79788,
2022-07-21,9:53:54.084,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92599,-85.79645,
2022-07-21,9:53:45.904,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92598,-85.79644,
2022-07-21,9:53:37.724,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92597,-85.79643,
2022-07-21,9:52:56.831,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92596,-85.79643,
2022-07-21,9:52:32.291,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92596,-85.79641,
2022-07-21,9:51:59.570,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92598,-85.79636,
2022-07-21,9:51:51.388,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92596,-85.79634,
2022-07-21,9:51:43.207,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92594,-85.79632,
2022-07-21,9:51:35.027,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92593,-85.79630,
2022-07-21,9:51:26.847,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92591,-85.79629,
2022-07-21,9:51:18.665,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92589,-85.79627,
2022-07-21,9:51:02.305,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92588,-85.79626,
2022-07-21,9:50:54.126,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92587,-85.79625,
2022-07-21,9:50:45.949,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92586,-85.79623,
2022-07-21,9:50:37.771,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92585,-85.79623,
2022-07-21,9:50:29.594,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92584,-85.79623,
2022-07-21,9:50:13.238,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92582,-85.79621,
2022-07-21,9:50:05.060,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92582,-85.79621,
2022-07-21,9:49:56.884,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92581,-85.79618,
2022-07-21,9:49:48.707,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92580,-85.79618,
2022-07-21,9:49:40.529,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92579,-85.79618,
2022-07-21,9:49:32.352,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92578,-85.79617,
2022-07-21,9:49:24.177,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,50,Manual,0,10.92577,-85.79616,
2022-07-21,9:49:07.820,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92575,-85.79616,
2022-07-21,9:48:35.114,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92574,-85.79616,
2022-07-21,9:48:18.758,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92573,-85.79615,
2022-07-21,9:46:56.951,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92549,-85.79608,
2022-07-21,9:46:32.403,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92534,-85.79602,
2022-07-21,9:46:16.038,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92536,-85.79594,
2022-07-21,9:46:07.858,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92532,-85.79593,
2022-07-21,9:45:51.495,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92525,-85.79594,
2022-07-21,9:45:43.311,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92524,-85.79588,
2022-07-21,9:45:35.130,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92522,-85.79585,
2022-07-21,9:45:26.949,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92522,-85.79585,
2022-07-21,9:43:24.268,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92510,-85.79589,
2022-07-21,9:43:16.089,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92510,-85.79589,
2022-07-21,9:43:07.912,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,51,Manual,0,10.92509,-85.79589,
2022-07-21,9:42:59.733,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92509,-85.79589,
2022-07-21,9:42:51.555,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92508,-85.79588,
2022-07-21,9:42:43.386,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92507,-85.79588,
2022-07-21,9:42:27.022,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92506,-85.79587,
2022-07-21,9:42:02.492,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92501,-85.79583,
2022-07-21,9:41:54.311,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92500,-85.79581,
2022-07-21,9:41:29.776,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92500,-85.79580,
2022-07-21,9:41:21.597,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92500,-85.79579,
2022-07-21,9:41:05.241,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92501,-85.79579,
2022-07-21,9:40:32.524,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92504,-85.79577,
2022-07-21,9:40:16.166,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92509,-85.79572,
2022-07-21,9:40:07.982,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92513,-85.79568,
2022-07-21,9:39:59.800,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92517,-85.79562,
2022-07-21,9:39:51.618,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92522,-85.79556,
2022-07-21,9:39:35.254,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92527,-85.79552,
2022-07-21,9:39:27.072,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92529,-85.79550,
2022-07-21,9:39:18.889,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92531,-85.79547,
2022-07-21,9:39:10.707,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92534,-85.79545,
2022-07-21,9:39:02.524,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,69,Manual,0,10.92537,-85.79544,
2022-07-21,9:38:54.343,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,70,Manual,0,10.92541,-85.79543,
2022-07-21,9:38:46.160,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92545,-85.79542,
2022-07-21,9:38:29.795,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,70,Manual,0,10.92552,-85.79539,
2022-07-21,9:38:13.433,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,74,Manual,0,10.92558,-85.79535,
2022-07-21,9:38:05.250,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,69,Manual,0,10.92561,-85.79533,
2022-07-21,9:37:40.713,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92578,-85.79535,
2022-07-21,9:37:32.530,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,67,Manual,0,10.92581,-85.79537,
2022-07-21,9:37:24.349,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,74,Manual,0,10.92579,-85.79539,
2022-07-21,9:37:16.168,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,77,Manual,0,10.92578,-85.79539,
2022-07-21,9:37:07.989,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,79,Manual,0,10.92577,-85.79539,
2022-07-21,9:36:59.808,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,87,Manual,0,10.92577,-85.79539,
2022-07-21,9:36:51.629,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,85,Manual,0,10.92576,-85.79538,
2022-07-21,9:36:35.271,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,84,Manual,0,10.92575,-85.79538,
2022-07-21,9:36:27.092,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,77,Manual,0,10.92574,-85.79538,
2022-07-21,9:36:18.911,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,79,Manual,0,10.92573,-85.79538,
2022-07-21,9:36:10.732,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,84,Manual,0,10.92572,-85.79538,
2022-07-21,9:35:54.375,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,83,Manual,0,10.92571,-85.79537,
2022-07-21,9:35:46.198,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,73,Manual,0,10.92570,-85.79537,
2022-07-21,9:35:38.018,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,80,Manual,0,10.92569,-85.79537,
2022-07-21,9:35:21.659,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,83,Manual,0,10.92568,-85.79535,
2022-07-21,9:35:13.480,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,80,Manual,0,10.92567,-85.79535,
2022-07-21,9:35:05.302,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,82,Manual,0,10.92567,-85.79535,
2022-07-21,9:34:57.125,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,76,Manual,0,10.92566,-85.79535,
2022-07-21,9:34:40.765,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,83,Manual,0,10.92565,-85.79535,
2022-07-21,9:34:32.586,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,78,Manual,0,10.92564,-85.79535,
2022-07-21,9:33:18.996,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,67,Manual,0,10.92584,-85.79533,
2022-07-21,9:33:10.818,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92584,-85.79531,
2022-07-21,9:33:02.639,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92583,-85.79533,
2022-07-21,9:32:38.106,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92581,-85.79531,
2022-07-21,9:32:29.930,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92580,-85.79531,
2022-07-21,9:31:40.869,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92577,-85.79530,
2022-07-21,9:31:32.688,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92576,-85.79530,
2022-07-21,9:31:16.328,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92574,-85.79530,
2022-07-21,9:30:59.967,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92570,-85.79527,
2022-07-21,9:30:51.787,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92569,-85.79527,
2022-07-21,9:30:43.606,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92569,-85.79527,
2022-07-21,9:30:27.246,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92567,-85.79527,
2022-07-21,9:30:19.065,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,67,Manual,0,10.92566,-85.79526,
2022-07-21,9:30:10.884,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92566,-85.79526,
2022-07-21,9:29:54.524,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92565,-85.79526,
2022-07-21,9:29:46.347,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,68,Manual,0,10.92564,-85.79526,
2022-07-21,9:29:38.168,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92563,-85.79526,
2022-07-21,9:29:29.989,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92563,-85.79526,
2022-07-21,9:29:21.810,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92563,-85.79526,
2022-07-21,9:29:13.632,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92562,-85.79526,
2022-07-21,9:29:05.455,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92562,-85.79526,
2022-07-21,9:28:49.101,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92561,-85.79524,
2022-07-21,9:28:40.925,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92560,-85.79523,
2022-07-21,9:28:24.572,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92558,-85.79523,
2022-07-21,9:28:00.041,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92553,-85.79522,
2022-07-21,9:27:51.861,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92551,-85.79522,
2022-07-21,9:27:43.684,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92548,-85.79522,
2022-07-21,9:27:35.507,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92546,-85.79520,
2022-07-21,9:27:10.973,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92539,-85.79517,
2022-07-21,9:27:02.795,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92536,-85.79515,
2022-07-21,9:26:54.618,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92534,-85.79514,
2022-07-21,9:26:46.440,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92533,-85.79513,
2022-07-21,9:26:38.263,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92531,-85.79513,
2022-07-21,9:26:13.731,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92523,-85.79512,
2022-07-21,9:26:05.553,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92519,-85.79510,
2022-07-21,9:25:57.378,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92516,-85.79510,
2022-07-21,9:25:49.200,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92514,-85.79510,
2022-07-21,9:25:41.024,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92512,-85.79511,
2022-07-21,9:25:32.847,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92511,-85.79512,
2022-07-21,9:24:51.959,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92504,-85.79515,
2022-07-21,9:24:19.233,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92500,-85.79515,
2022-07-21,9:23:54.691,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92496,-85.79513,
2022-07-21,9:23:46.511,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,55,Manual,0,10.92495,-85.79513,
2022-07-21,9:23:38.328,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92495,-85.79513,
2022-07-21,9:23:13.788,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92489,-85.79510,
2022-07-21,9:22:32.887,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,50,Manual,0,10.92477,-85.79509,
2022-07-21,9:21:27.437,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92474,-85.79510,
2022-07-21,9:21:19.256,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92473,-85.79510,
2022-07-21,9:21:11.076,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92473,-85.79510,
2022-07-21,9:21:02.895,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,60,Manual,0,10.92473,-85.79511,
2022-07-21,9:20:54.715,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92473,-85.79511,
2022-07-21,9:20:46.533,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92473,-85.79512,
2022-07-21,9:20:38.354,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92473,-85.79512,
2022-07-21,9:20:21.986,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92472,-85.79513,
2022-07-21,9:20:13.804,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,67,Manual,0,10.92472,-85.79514,
2022-07-21,9:20:05.622,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92472,-85.79515,
2022-07-21,9:19:57.436,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92473,-85.79516,
2022-07-21,9:19:41.070,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92475,-85.79518,
2022-07-21,9:19:32.888,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,68,Manual,0,10.92475,-85.79518,
2022-07-21,9:19:24.707,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,70,Manual,0,10.92476,-85.79519,
2022-07-21,9:19:16.524,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,75,Manual,0,10.92476,-85.79519,
2022-07-21,9:19:08.342,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,78,Manual,0,10.92476,-85.79519,
2022-07-21,9:19:00.163,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,77,Manual,0,10.92477,-85.79520,
2022-07-21,9:18:51.985,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,70,Manual,0,10.92477,-85.79523,
2022-07-21,9:14:05.824,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92549,-85.79713,
2022-07-21,9:13:57.642,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,52,Manual,0,10.92548,-85.79713,
2022-07-21,9:13:49.465,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,51,Manual,0,10.92548,-85.79713,
2022-07-21,9:13:16.744,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,51,Manual,0,10.92547,-85.79712,
2022-07-21,9:12:52.197,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92547,-85.79712,
2022-07-21,9:12:44.014,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92546,-85.79712,
2022-07-21,9:12:35.832,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92546,-85.79712,
2022-07-21,9:12:27.649,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92546,-85.79711,
2022-07-21,9:12:19.467,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92545,-85.79711,
2022-07-21,9:11:54.923,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92544,-85.79711,
2022-07-21,9:11:22.191,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92542,-85.79710,
2022-07-21,9:11:05.827,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92539,-85.79711,
2022-07-21,9:10:57.646,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92537,-85.79711,
2022-07-21,9:10:49.463,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92534,-85.79710,
2022-07-21,9:10:41.281,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92531,-85.79710,
2022-07-21,9:10:33.098,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,66,Manual,0,10.92528,-85.79708,
2022-07-21,9:10:24.919,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,57,Manual,0,10.92527,-85.79708,
2022-07-21,9:10:16.737,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92526,-85.79708,
2022-07-21,9:10:08.554,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92526,-85.79708,
2022-07-21,9:10:00.373,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,67,Manual,0,10.92526,-85.79708,
2022-07-21,9:09:52.193,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92526,-85.79708,
2022-07-21,9:09:44.012,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92526,-85.79708,
2022-07-21,9:09:35.833,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,51,Manual,0,10.92526,-85.79709,
2022-07-21,9:09:27.652,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92526,-85.79709,
2022-07-21,9:09:19.474,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92526,-85.79710,
2022-07-21,9:09:11.294,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92526,-85.79710,
2022-07-21,9:09:03.114,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92526,-85.79710,
2022-07-21,9:08:54.934,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92526,-85.79710,
2022-07-21,9:08:46.752,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92526,-85.79710,
2022-07-21,9:08:38.571,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92527,-85.79710,
2022-07-21,9:08:30.389,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,72,Manual,0,10.92527,-85.79710,
2022-07-21,9:08:22.207,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,63,Manual,0,10.92527,-85.79709,
2022-07-21,9:08:14.026,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,64,Manual,0,10.92528,-85.79709,
2022-07-21,9:08:05.843,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,65,Manual,0,10.92529,-85.79709,
2022-07-21,9:07:49.477,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,78,Manual,0,10.92532,-85.79708,
2022-07-21,9:04:49.627,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,54,Manual,0,10.92637,-85.79687,
2022-07-21,9:04:41.440,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92636,-85.79687,
2022-07-21,9:04:33.261,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92634,-85.79687,
2022-07-21,9:04:16.896,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92632,-85.79687,
2022-07-21,9:03:44.169,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,58,Manual,0,10.92626,-85.79685,
2022-07-21,9:03:35.984,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,62,Manual,0,10.92624,-85.79685,
2022-07-21,9:02:22.359,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92617,-85.79676,
2022-07-21,9:01:08.727,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,56,Manual,0,10.92617,-85.79675,
2022-07-21,9:01:00.545,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,70,Manual,0,10.92616,-85.79675,
2022-07-21,9:00:52.365,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,67,Manual,0,10.92617,-85.79675,
2022-07-21,9:00:44.185,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,59,Manual,0,10.92617,-85.79673,
2022-07-21,9:00:19.642,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,53,Manual,0,10.92618,-85.79672,
2022-07-21,9:00:11.460,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,74,Manual,0,10.92618,-85.79672,
2022-07-21,8:59:55.101,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,61,Manual,0,10.92618,-85.79671,
2022-07-21,8:59:46.916,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,71,Manual,0,10.92618,-85.79671,
2022-07-21,8:59:38.737,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,81,Manual,0,10.92618,-85.79671,
2022-07-21,8:59:30.558,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,85,Manual,0,10.92617,-85.79670,
2022-07-21,8:59:22.379,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,83,Manual,0,10.92617,-85.79670,
2022-07-21,8:59:14.200,1,69,Coded Pinger,A69-1602,65478,,,,,,,,,,89,Manual,0,10.92617,-85.79668,
