TRANSMITTER,DETECTEDID,datetime,X,Y,D,latitude,longitude,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX,day,minutes,min_mod,Temp_C,DateTimeUTC,DateTimePT,month_name,hour,TOD,Night_Day,geometry
2020-21,A69-9006-7849,2020-06-14 17:40:00,4988.43,5201.41,1.819,34.400905,-119.549334,16,2.4,,,1.8191,,In_D In_E Off_D Off_E OS2 PB,In_D In_E Off_D Off_E OS2 PB,166,64420.0,1060,18.49936676,6/14/2020 17:40,6/14/2020 10:40,June,10,morning,day,POINT (-119.549334 34.400905)
2020-21,A69-9006-7849,2020-06-14 17:42:00,4988.21,5218.35,1.819,34.401057,-119.549336,1,3.0,,,1.8191,,In_D In_E Off_E,In_D In_E Off_E,166,64422.0,1062,18.53408051,6/14/2020 17:42,6/14/2020 10:42,June,10,morning,day,POINT (-119.549336 34.401057)
2020-21,A69-9006-7849,2020-06-14 17:44:00,4989.32,5200.97,1.819,34.400901,-119.549324,1,3.0,,,1.8191,,In_D In_E Off_E,In_D In_E Off_E,166,64424.0,1064,18.569067,6/14/2020 17:44,6/14/2020 10:44,June,10,morning,day,POINT (-119.549324 34.400901)
2020-21,A69-9006-7849,2020-06-14 17:45:00,5003.38,5203.69,1.819,34.400925,-119.549171,10,2.5,,,1.8191,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,166,64425.0,1065,18.58416367,6/14/2020 17:45,6/14/2020 10:45,June,10,morning,day,POINT (-119.549171 34.400925)
2020-21,A69-9006-7849,2020-06-14 17:51:00,4995.57,5205.07,1.819,34.400938,-119.549256,15,2.5,,,1.8191,,In_D In_E Off_D Off_E Off_F OS2,In_D In_E Off_D Off_E Off_F OS2,166,64431.0,1071,18.66415405,6/14/2020 17:51,6/14/2020 10:51,June,10,morning,day,POINT (-119.549256 34.400938)
2020-21,A69-9006-7849,2020-06-14 17:52:00,4996.15,5205.97,1.819,34.400946,-119.54925,16,2.4,,,1.8191,,In_D In_E Off_D Off_E OS2 PB,In_D In_E Off_D Off_E OS2 PB,166,64432.0,1072,18.67601585,6/14/2020 17:52,6/14/2020 10:52,June,10,morning,day,POINT (-119.54925 34.400946)
2020-21,A69-9006-7849,2020-06-14 17:27:00,4998.05,5215.69,1.971,34.401033,-119.549229,4,2.7,,,1.9707,,In_D In_E Off_E PB,In_D In_E Off_E PB,166,64407.0,1047,18.20389175,6/14/2020 17:27,6/14/2020 10:27,June,10,morning,day,POINT (-119.549229 34.401033)
2020-21,A69-9006-7849,2020-06-14 17:48:00,4988.39,5215.66,1.971,34.401033,-119.549334,3,3.1,,,1.9707,,In_E Off_D Off_E OS2,In_E Off_D Off_E OS2,166,64428.0,1068,18.47281456,6/14/2020 17:48,6/14/2020 10:48,June,10,morning,day,POINT (-119.549334 34.401033)
2020-21,A69-9006-7849,2020-06-14 17:30:00,4991.89,5202.34,2.122,34.400913,-119.549296,16,2.4,,,2.1223,,In_D In_E Off_E Off_F OS2 PB,In_D In_E Off_E Off_F OS2 PB,166,64410.0,1050,18.12381935,6/14/2020 17:30,6/14/2020 10:30,June,10,morning,day,POINT (-119.549296 34.400913)
2020-21,A69-9006-7849,2020-06-14 17:38:00,4983.54,5205.31,2.122,34.40094,-119.549387,3,2.8,,,2.1223,,In_D In_E Off_D Off_E,In_D In_E Off_D Off_E,166,64418.0,1058,18.21284294,6/14/2020 17:38,6/14/2020 10:38,June,10,morning,day,POINT (-119.549387 34.40094)
2020-21,A69-9006-7849,2020-06-14 17:57:00,5005.25,5189.79,2.122,34.4008,-119.549151,16,2.4,,,2.1223,,In_D In_E Off_D Off_E OS2 PB,In_D In_E Off_D Off_E OS2 PB,166,64437.0,1077,18.39236259,6/14/2020 17:57,6/14/2020 10:57,June,10,morning,day,POINT (-119.549151 34.4008)
2020-21,A69-9006-7849,2020-06-14 17:19:00,5007.27,5221.65,2.274,34.401087,-119.549129,15,2.5,,,2.2739,,In_D In_E In_F Off_D Off_E Off_F OS2,In_D In_E Off_D Off_E Off_F OS2,166,64399.0,1039,18.02651024,6/14/2020 17:19,6/14/2020 10:19,June,10,morning,day,POINT (-119.549129 34.401087)
2020-21,A69-9006-7849,2020-06-14 17:22:00,5012.14,5219.93,2.274,34.401072,-119.549076,10,2.5,,,2.2739,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,166,64402.0,1042,18.02695084,6/14/2020 17:22,6/14/2020 10:22,June,10,morning,day,POINT (-119.549076 34.401072)
2020-21,A69-9006-7849,2020-06-14 17:22:00,4991.93,5220.48,2.274,34.401077,-119.549296,1,5.4,,,2.2739,,In_D Off_E OS2,In_D Off_E OS2,166,64402.0,1042,18.02693939,6/14/2020 17:22,6/14/2020 10:22,June,10,morning,day,POINT (-119.549296 34.401077)
2020-21,A69-9006-7849,2020-06-14 17:47:00,4992.99,5200.98,2.274,34.400901,-119.549284,17,2.4,,,2.2739,,In_D In_E Off_D Off_E Off_F PB,In_D In_E Off_D Off_E Off_F PB,166,64427.0,1067,18.16996574,6/14/2020 17:47,6/14/2020 10:47,June,10,morning,day,POINT (-119.549284 34.400901)
2020-21,A69-9006-7849,2020-06-14 17:56:00,5008.68,5195.98,2.426,34.400856,-119.549114,15,2.5,,,2.4255,,In_D In_E Off_D Off_E Off_F OS2 PB,In_D In_E Off_D Off_E Off_F OS2,166,64436.0,1076,18.11772537,6/14/2020 17:56,6/14/2020 10:56,June,10,morning,day,POINT (-119.549114 34.400856)
2020-21,A69-9006-7849,2020-06-14 17:59:00,5002.84,5191.01,2.426,34.400811,-119.549177,16,2.4,,,2.4255,,In_D In_E Off_D Off_E OS2 PB,In_D In_E Off_D Off_E OS2 PB,166,64439.0,1079,18.1030159,6/14/2020 17:59,6/14/2020 10:59,June,10,morning,day,POINT (-119.549177 34.400811)
2020-21,A69-9006-7849,2020-06-14 17:23:00,5004.07,5217.54,2.577,34.40105,-119.549164,10,2.5,,,2.5771,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,166,64403.0,1043,17.79665756,6/14/2020 17:23,6/14/2020 10:23,June,10,morning,day,POINT (-119.549164 34.40105)
2020-21,A69-9006-7849,2020-06-14 17:55:00,5004.2,5197.93,2.577,34.400873,-119.549162,8,3.1,,,2.5771,,In_D Off_D Off_E OS2 PB,In_D Off_D Off_E OS2 PB,166,64435.0,1075,17.94838524,6/14/2020 17:55,6/14/2020 10:55,June,10,morning,day,POINT (-119.549162 34.400873)
2020-21,A69-9006-7849,2020-06-14 17:56:00,4996.61,5216.63,2.577,34.401042,-119.549245,1,5.6,,,2.5771,,In_D Off_E OS2,In_D Off_E OS2,166,64436.0,1076,17.95835495,6/14/2020 17:56,6/14/2020 10:56,June,10,morning,day,POINT (-119.549245 34.401042)
2020-21,A69-9006-7849,2020-06-14 17:53:00,5011.09,5202.03,3.335,34.40091,-119.549087,8,2.5,,,3.3351,,In_D In_E Off_E OS2 PB,In_D In_E Off_E OS2 PB,166,64433.0,1073,17.39419746,6/14/2020 17:53,6/14/2020 10:53,June,10,morning,day,POINT (-119.549087 34.40091)
2020-21,A69-9006-7849,2020-06-14 18:17:00,4975.98,5390.44,-0.607,34.402609,-119.549469,4,3.0,,,0.0,,In_D Off_D Off_E OS2,In_D Off_D Off_E OS2,166,64457.0,1097,17.05904007,6/14/2020 18:17,6/14/2020 11:17,June,11,morning,day,POINT (-119.549469 34.402609)
2020-21,A69-9006-7849,2020-06-14 18:19:00,5037.42,5446.29,-0.455,34.403112,-119.548801,1,3.8,,,0.0,,In_D In_E Off_E OS2,In_E Off_E OS2,166,64459.0,1099,17.05056572,6/14/2020 18:19,6/14/2020 11:19,June,11,morning,day,POINT (-119.548801 34.403112)
2020-21,A69-9006-7849,2020-06-14 18:01:00,5002.25,5186.52,0.0,34.40077,-119.549184,1,3.1,,,0.0,,In_D In_E Off_E,In_D In_E Off_E,166,64441.0,1081,17.12832451,6/14/2020 18:01,6/14/2020 11:01,June,11,morning,day,POINT (-119.549184 34.40077)
2020-21,A69-9006-7849,2020-06-14 18:36:00,4894.58,4954.55,0.0,34.398679,-119.550354,1,3.1,,,0.0,,Off_D Off_E Off_F PB,Off_E Off_F PB,166,64476.0,1116,17.34318542,6/14/2020 18:36,6/14/2020 11:36,June,11,morning,day,POINT (-119.550354 34.398679)
2020-21,A69-9006-7849,2020-06-14 18:16:00,4953.4,5356.52,1.061,34.402303,-119.549715,8,2.6,,,1.0611,,In_D In_E Off_D Off_E OS2,In_D In_E Off_D Off_E OS2,166,64456.0,1096,19.04370117,6/14/2020 18:16,6/14/2020 11:16,June,11,morning,day,POINT (-119.549715 34.402303)
2020-21,A69-9006-7849,2020-06-14 18:02:00,4997.28,5181.56,1.213,34.400726,-119.549238,3,2.9,,,1.2127,,In_D In_E Off_D Off_E,In_D In_E Off_D Off_E,166,64442.0,1082,19.00310135,6/14/2020 18:02,6/14/2020 11:02,June,11,morning,day,POINT (-119.549238 34.400726)
2020-21,A69-9006-7849,2020-06-14 18:14:00,4912.64,5331.01,1.213,34.402073,-119.550158,8,2.5,,,1.2127,,In_D In_E Off_D Off_E OS2,In_D In_E Off_D Off_E OS2,166,64454.0,1094,19.04609489,6/14/2020 18:14,6/14/2020 11:14,June,11,morning,day,POINT (-119.550158 34.402073)
2020-21,A69-9006-7849,2020-06-14 18:47:00,4524.36,5030.51,1.364,34.399364,-119.554381,1,11.4,,,1.3643,,In_D Off_D Off_E,In_D Off_D Off_E,166,64487.0,1127,18.71668816,6/14/2020 18:47,6/14/2020 11:47,June,11,morning,day,POINT (-119.554381 34.399364)
2020-21,A69-9006-7849,2020-06-14 18:03:00,5008.57,5189.33,1.668,34.400796,-119.549115,10,2.5,,,1.6675,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,166,64443.0,1083,18.75730705,6/14/2020 18:03,6/14/2020 11:03,June,11,morning,day,POINT (-119.549115 34.400796)
2020-21,A69-9006-7849,2020-06-14 18:35:00,4943.63,4986.7,1.668,34.398969,-119.549821,1,3.3,,,1.6675,,Off_D Off_E Off_F PB,Off_E Off_F PB,166,64475.0,1115,18.632967,6/14/2020 18:35,6/14/2020 11:35,June,11,morning,day,POINT (-119.549821 34.398969)
2020-21,A69-9006-7849,2020-06-14 18:08:00,4997.75,5188.13,1.819,34.400785,-119.549232,8,2.5,,,1.8191,,In_D In_E Off_E OS2 PB,In_D In_E Off_E OS2 PB,166,64448.0,1088,18.58512497,6/14/2020 18:08,6/14/2020 11:08,June,11,morning,day,POINT (-119.549232 34.400785)
2020-21,A69-9006-7849,2020-06-14 18:23:00,5126.77,5342.22,1.819,34.402174,-119.547829,13,2.7,,,1.8191,,In_D In_E Off_D Off_E Off_F OS2,In_D In_E Off_D Off_E Off_F OS2,166,64463.0,1103,18.50960732,6/14/2020 18:23,6/14/2020 11:23,June,11,morning,day,POINT (-119.547829 34.402174)
2020-21,A69-9006-7849,2020-06-14 18:24:00,5127.43,5281.39,1.819,34.401626,-119.547822,16,2.6,,,1.8191,,In_D In_E Off_D Off_E Off_F OS2 PB,In_D In_E Off_D Off_E Off_F OS2,166,64464.0,1104,18.50478554,6/14/2020 18:24,6/14/2020 11:24,June,11,morning,day,POINT (-119.547822 34.401626)
2020-21,A69-9006-7849,2020-06-14 18:32:00,5064.36,5013.41,1.819,34.39921,-119.548508,8,2.8,,,1.8191,,In_D Off_E Off_F OS2 PB,In_D Off_E Off_F OS2 PB,166,64472.0,1112,18.47202301,6/14/2020 18:32,6/14/2020 11:32,June,11,morning,day,POINT (-119.548508 34.39921)
2020-21,A69-9006-7849,2020-06-14 18:00:00,4998.66,5201.67,2.122,34.400907,-119.549223,10,2.5,,,2.1223,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,166,64440.0,1080,18.37317085,6/14/2020 18:00,6/14/2020 11:00,June,11,morning,day,POINT (-119.549223 34.400907)
2020-21,A69-9006-7849,2020-06-14 18:05:00,5005.29,5181.84,2.122,34.400728,-119.54915,15,2.5,,,2.1223,,In_D In_E Off_D Off_E Off_F OS2 PB,In_D In_E Off_D Off_E Off_F OS2,166,64445.0,1085,18.3239975,6/14/2020 18:05,6/14/2020 11:05,June,11,morning,day,POINT (-119.54915 34.400728)
2020-21,A69-9006-7849,2020-06-14 18:30:00,5094.2,5050.49,2.122,34.399544,-119.548184,1,3.8,,,2.1223,,In_F Off_E PB,In_F Off_E PB,166,64470.0,1110,18.15465927,6/14/2020 18:30,6/14/2020 11:30,June,11,morning,day,POINT (-119.548184 34.399544)
2020-21,A69-9006-7849,2020-06-14 18:07:00,5000.54,5195.63,2.426,34.400853,-119.549202,4,2.7,,,2.4255,,In_D In_E Off_E PB,In_D In_E Off_E PB,166,64447.0,1087,18.00748062,6/14/2020 18:07,6/14/2020 11:07,June,11,morning,day,POINT (-119.549202 34.400853)
2020-21,A69-9006-7849,2020-06-14 18:04:00,4997.69,5193.3,2.577,34.400832,-119.549233,8,2.5,,,2.5771,,In_D In_E Off_D Off_E Off_F,In_D In_E Off_D Off_E Off_F,166,64444.0,1084,17.89701653,6/14/2020 18:04,6/14/2020 11:04,June,11,morning,day,POINT (-119.549233 34.400832)
2020-21,A69-9006-7849,2020-06-14 18:12:00,4927.4,5274.09,2.577,34.40156,-119.549998,1,4.5,,,2.5771,,In_D Off_E PB,In_D Off_E PB,166,64452.0,1092,17.80127144,6/14/2020 18:12,6/14/2020 11:12,June,11,morning,day,POINT (-119.549998 34.40156)
2020-21,A69-9006-7849,2020-06-14 18:20:00,5089.76,5435.29,2.577,34.403013,-119.548232,2,3.3,,,2.5771,,In_D In_E Off_E OS2,In_D In_E Off_E OS2,166,64460.0,1100,17.75494576,6/14/2020 18:20,6/14/2020 11:20,June,11,morning,day,POINT (-119.548232 34.403013)
2020-21,A69-9006-7849,2020-06-14 18:25:00,5147.1,5228.13,2.729,34.401146,-119.547608,4,2.7,,,2.7287,,In_D In_E Off_E Off_F,In_D In_E Off_E Off_F,166,64465.0,1105,17.69803047,6/14/2020 18:25,6/14/2020 11:25,June,11,morning,day,POINT (-119.547608 34.401146)
2020-21,A69-9006-7849,2020-06-14 18:06:00,5012.5,5200.6,3.032,34.400897,-119.549072,10,2.5,,,3.0319,,In_D In_E Off_E Off_F PB,In_D In_E Off_E Off_F PB,166,64446.0,1086,17.5393486,6/14/2020 18:06,6/14/2020 11:06,June,11,morning,day,POINT (-119.549072 34.400897)
2020-21,A69-9006-7849,2020-06-14 18:28:00,5151.74,5119.87,4.396,34.40017,-119.547558,14,2.5,,,4.3963,,In_D In_E In_F Off_E OS2 PB,In_D In_E In_F Off_E OS2 PB,166,64468.0,1108,17.12019157,6/14/2020 18:28,6/14/2020 11:28,June,11,morning,day,POINT (-119.547558 34.40017)
2020-21,A69-9006-7849,2020-06-14 18:32:00,5030.13,4993.84,4.851,34.399034,-119.54888,17,2.4,,,4.8511,,In_D In_E Off_E Off_F OS2 PB,In_D In_E Off_E Off_F OS2 PB,166,64472.0,1112,17.03997231,6/14/2020 18:32,6/14/2020 11:32,June,11,morning,day,POINT (-119.54888 34.399034)
2020-21,A69-9006-7849,2020-06-14 18:34:00,4986.9,5000.99,5.609,34.399098,-119.54935,4,2.7,,,5.6091,,In_D Off_E Off_F PB,In_D Off_E Off_F PB,166,64474.0,1114,16.57336235,6/14/2020 18:34,6/14/2020 11:34,June,11,morning,day,POINT (-119.54935 34.399098)
2020-21,A69-9006-7849,2020-06-14 18:43:00,4582.34,4942.96,5.609,34.398575,-119.55375,1,17.5,,,5.6091,,Off_D Off_E OS2,Off_D Off_E OS2,166,64483.0,1123,16.61559486,6/14/2020 18:43,6/14/2020 11:43,June,11,morning,day,POINT (-119.55375 34.398575)
2020-21,A69-9006-7849,2020-06-14 03:56:00,5405.91,5088.75,3.032,34.399889,-119.544794,1,5.2,,,3.0319,,In_D In_E In_F Off_E,In_D In_F Off_E,165,63596.0,236,16.86654091,6/14/2020 3:56,6/13/2020 20:56,June,20,night,night,POINT (-119.544794 34.399889)
2020-21,A69-9006-7849,2020-06-14 03:55:00,5433.39,5035.3,3.638,34.399407,-119.544495,1,3.3,,,3.6383,,In_E In_F Off_F,In_E In_F Off_F,165,63595.0,235,16.34861374,6/14/2020 3:55,6/13/2020 20:55,June,20,night,night,POINT (-119.544495 34.399407)
2020-21,A69-9006-7849,2020-06-14 04:14:00,4931.31,5532.62,-0.607,34.40389,-119.549955,1,3.9,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,165,63614.0,254,19.46080208,6/14/2020 4:14,6/13/2020 21:14,June,21,night,night,POINT (-119.549955 34.40389)
2020-21,A69-9006-7849,2020-06-14 04:15:00,4899.05,5556.77,-0.607,34.404108,-119.550306,1,3.8,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,165,63615.0,255,19.45434761,6/14/2020 4:15,6/13/2020 21:15,June,21,night,night,POINT (-119.550306 34.404108)
2020-21,A69-9006-7849,2020-06-14 04:19:00,4845.63,5667.96,-0.607,34.40511,-119.550887,1,3.8,,,0.0,,In_C In_D Off_D OS2,In_C In_D Off_D,165,63619.0,259,19.42866135,6/14/2020 4:19,6/13/2020 21:19,June,21,night,night,POINT (-119.550887 34.40511)
2020-21,A69-9006-7849,2020-06-14 04:23:00,4727.57,5708.38,-0.607,34.405475,-119.552171,1,3.5,,,0.0,,In_C In_D Off_D OS2,In_C In_D Off_D,165,63623.0,263,19.40327263,6/14/2020 4:23,6/13/2020 21:23,June,21,night,night,POINT (-119.552171 34.405475)
2020-21,A69-9006-7849,2020-06-14 04:26:00,4601.63,5743.38,-0.607,34.40579,-119.553541,4,2.8,,,0.0,,In_C Off_C Off_D OS2,In_C Off_C Off_D OS2,165,63626.0,266,19.38406563,6/14/2020 4:26,6/13/2020 21:26,June,21,night,night,POINT (-119.553541 34.40579)
2020-21,A69-9006-7849,2020-06-14 04:31:00,4455.97,5826.29,-0.607,34.406538,-119.555125,1,4.2,,,0.0,,In_C Off_D OS2,In_C Off_D OS2,165,63631.0,271,19.35081673,6/14/2020 4:31,6/13/2020 21:31,June,21,night,night,POINT (-119.555125 34.406538)
2020-21,A69-9006-7849,2020-06-14 04:38:00,4318.18,5977.95,-0.607,34.407905,-119.556624,1,2.8,,,0.0,,In_B In_C Off_C,In_B In_C Off_C,165,63638.0,278,19.30483437,6/14/2020 4:38,6/13/2020 21:38,June,21,night,night,POINT (-119.556624 34.407905)
2020-21,A69-9006-7849,2020-06-14 04:39:00,4315.09,6026.95,-0.607,34.408346,-119.556657,1,3.0,,,0.0,,In_B In_C Off_C,In_B In_C Off_C,165,63639.0,279,19.29863548,6/14/2020 4:39,6/13/2020 21:39,June,21,night,night,POINT (-119.556657 34.408346)
2020-21,A69-9006-7849,2020-06-14 04:40:00,4303.77,6069.9,-0.607,34.408734,-119.556781,1,3.3,,,0.0,,In_B In_C Off_B,In_B In_C Off_B,165,63640.0,280,19.29244614,6/14/2020 4:40,6/13/2020 21:40,June,21,night,night,POINT (-119.556781 34.408734)
2020-21,A69-9006-7849,2020-06-14 04:51:00,4122.04,6276.43,-0.607,34.410595,-119.558758,1,3.5,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63651.0,291,19.22615623,6/14/2020 4:51,6/13/2020 21:51,June,21,night,night,POINT (-119.558758 34.410595)
2020-21,A69-9006-7849,2020-06-14 04:52:00,4092.06,6279.53,-0.607,34.410623,-119.559084,1,3.4,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63652.0,292,19.22019768,6/14/2020 4:52,6/13/2020 21:52,June,21,night,night,POINT (-119.559084 34.410623)
2020-21,A69-9006-7849,2020-06-14 04:54:00,4033.43,6315.94,-0.607,34.410951,-119.559721,1,3.4,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63654.0,294,19.20806694,6/14/2020 4:54,6/13/2020 21:54,June,21,night,night,POINT (-119.559721 34.410951)
2020-21,A69-9006-7849,2020-06-14 04:55:00,3997.53,6349.6,-0.607,34.411255,-119.560112,1,3.7,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63655.0,295,19.20186424,6/14/2020 4:55,6/13/2020 21:55,June,21,night,night,POINT (-119.560112 34.411255)
2020-21,A69-9006-7849,2020-06-14 04:57:00,3962.86,6384.57,-0.607,34.41157,-119.560489,1,4.3,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63657.0,297,19.18982887,6/14/2020 4:57,6/13/2020 21:57,June,21,night,night,POINT (-119.560489 34.41157)
2020-21,A69-9006-7849,2020-06-14 04:13:00,4948.05,5498.78,0.0,34.403585,-119.549773,1,3.9,,,0.0,,In_D Off_D OS2,In_D Off_D OS2,165,63613.0,253,19.46727943,6/14/2020 4:13,6/13/2020 21:13,June,21,night,night,POINT (-119.549773 34.403585)
2020-21,A69-9006-7849,2020-06-14 04:12:00,4979.93,5468.04,0.758,34.403308,-119.549426,2,3.9,,,0.7579,,In_D In_E Off_D Off_E,In_D In_E Off_D Off_E,165,63612.0,252,19.46570015,6/14/2020 4:12,6/13/2020 21:12,June,21,night,night,POINT (-119.549426 34.403308)
2020-21,A69-9006-7849,2020-06-14 04:07:00,5115.6,5299.45,0.91,34.401788,-119.547951,2,2.9,,,0.9095,,In_D In_E Off_E OS2,In_D In_E Off_E OS2,165,63607.0,247,18.57195091,6/14/2020 4:07,6/13/2020 21:07,June,21,night,night,POINT (-119.547951 34.401788)
2020-21,A69-9006-7849,2020-06-14 04:08:00,5077.22,5310.72,1.061,34.40189,-119.548368,1,5.8,,,1.0611,,In_D Off_E OS2 PB,In_D Off_E PB,165,63608.0,248,18.43180084,6/14/2020 4:08,6/13/2020 21:08,June,21,night,night,POINT (-119.548368 34.40189)
2020-21,A69-9006-7849,2020-06-14 05:02:00,3838.07,6355.48,-0.607,34.411308,-119.561846,1,3.6,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B,165,63662.0,302,19.15763855,6/14/2020 5:02,6/13/2020 22:02,June,22,night,night,POINT (-119.561846 34.411308)
2020-21,A69-9006-7849,2020-06-14 05:03:00,3810.58,6342.27,-0.607,34.411188,-119.562145,1,3.6,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B,165,63663.0,303,19.15118599,6/14/2020 5:03,6/13/2020 22:03,June,22,night,night,POINT (-119.562145 34.411188)
2020-21,A69-9006-7849,2020-06-14 05:03:00,3780.03,6334.56,-0.607,34.411119,-119.562478,1,3.6,,,0.0,,In_A In_B Off_B OS1,In_A In_B Off_B,165,63663.0,303,19.15114021,6/14/2020 5:03,6/13/2020 22:03,June,22,night,night,POINT (-119.562478 34.411119)
2020-21,A69-9006-7849,2020-06-14 05:04:00,3744.8,6323.81,-0.607,34.411022,-119.562861,3,2.9,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,165,63664.0,304,19.14463615,6/14/2020 5:04,6/13/2020 22:04,June,22,night,night,POINT (-119.562861 34.411022)
2020-21,A69-9006-7849,2020-06-14 05:05:00,3706.31,6328.97,-0.607,34.411068,-119.563279,3,2.8,,,0.0,,In_A Off_A Off_B OS1,In_A Off_A Off_B OS1,165,63665.0,305,19.13800621,6/14/2020 5:05,6/13/2020 22:05,June,22,night,night,POINT (-119.563279 34.411068)
2020-21,A69-9006-7849,2020-06-14 05:08:00,3705.01,6396.36,-0.607,34.411676,-119.563294,1,3.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63668.0,308,19.11810875,6/14/2020 5:08,6/13/2020 22:08,June,22,night,night,POINT (-119.563294 34.411676)
2020-21,A69-9006-7849,2020-06-14 05:11:00,3698.59,6512.86,-0.607,34.412726,-119.563364,1,3.8,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63671.0,311,19.09782791,6/14/2020 5:11,6/13/2020 22:11,June,22,night,night,POINT (-119.563364 34.412726)
2020-21,A69-9006-7849,2020-06-14 05:12:00,3684.32,6544.68,-0.607,34.413013,-119.563519,1,4.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63672.0,312,19.09078026,6/14/2020 5:12,6/13/2020 22:12,June,22,night,night,POINT (-119.563519 34.413013)
2020-21,A69-9006-7849,2020-06-14 05:17:00,3552.08,6456.47,-0.607,34.412218,-119.564957,1,3.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63677.0,317,19.05404854,6/14/2020 5:17,6/13/2020 22:17,June,22,night,night,POINT (-119.564957 34.412218)
2020-21,A69-9006-7849,2020-06-14 05:18:00,3537.75,6421.7,-0.607,34.411904,-119.565113,1,3.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63678.0,318,19.04853439,6/14/2020 5:18,6/13/2020 22:18,June,22,night,night,POINT (-119.565113 34.411904)
2020-21,A69-9006-7849,2020-06-14 05:19:00,3525.49,6383.29,-0.607,34.411558,-119.565246,1,3.1,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63679.0,319,19.04456139,6/14/2020 5:19,6/13/2020 22:19,June,22,night,night,POINT (-119.565246 34.411558)
2020-21,A69-9006-7849,2020-06-14 05:22:00,3451.96,6371.63,-0.607,34.411453,-119.566046,1,3.7,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63682.0,322,19.03173447,6/14/2020 5:22,6/13/2020 22:22,June,22,night,night,POINT (-119.566046 34.411453)
2020-21,A69-9006-7849,2020-06-14 05:24:00,3446.73,6460.41,-0.607,34.412253,-119.566103,1,3.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63684.0,324,19.02262115,6/14/2020 5:24,6/13/2020 22:24,June,22,night,night,POINT (-119.566103 34.412253)
2020-21,A69-9006-7849,2020-06-14 05:26:00,3482.55,6481.44,-0.607,34.412443,-119.565713,1,3.6,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63686.0,326,19.01414871,6/14/2020 5:26,6/13/2020 22:26,June,22,night,night,POINT (-119.565713 34.412443)
2020-21,A69-9006-7849,2020-06-14 05:31:00,3593.26,6431.4,-0.607,34.411992,-119.564509,1,3.0,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63691.0,331,18.99381256,6/14/2020 5:31,6/13/2020 22:31,June,22,night,night,POINT (-119.564509 34.411992)
2020-21,A69-9006-7849,2020-06-14 05:33:00,3632.81,6408.8,-0.607,34.411788,-119.564079,1,2.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63693.0,333,18.98567581,6/14/2020 5:33,6/13/2020 22:33,June,22,night,night,POINT (-119.564079 34.411788)
2020-21,A69-9006-7849,2020-06-14 05:34:00,3653.06,6372.77,-0.607,34.411463,-119.563859,1,2.9,,,0.0,,In_A Off_A OS1,In_A Off_A OS1,165,63694.0,334,18.98179817,6/14/2020 5:34,6/13/2020 22:34,June,22,night,night,POINT (-119.563859 34.411463)
2020-21,A69-9006-7849,2020-06-14 05:37:00,3755.8,6394.31,-0.607,34.411658,-119.562741,6,2.8,,,0.0,,In_A In_B Off_A Off_B OS1,In_A In_B Off_A Off_B OS1,165,63697.0,337,18.96933556,6/14/2020 5:37,6/13/2020 22:37,June,22,night,night,POINT (-119.562741 34.411658)
2020-21,A69-9006-7849,2020-06-14 05:47:00,4086.36,6354.99,-0.607,34.411303,-119.559146,1,4.4,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63707.0,347,18.92858505,6/14/2020 5:47,6/13/2020 22:47,June,22,night,night,POINT (-119.559146 34.411303)
2020-21,A69-9006-7849,2020-06-14 05:48:00,4099.53,6321.43,-0.607,34.411001,-119.559002,1,3.9,,,0.0,,In_B Off_B OS1,In_B Off_B OS1,165,63708.0,348,18.92466354,6/14/2020 5:48,6/13/2020 22:48,June,22,night,night,POINT (-119.559002 34.411001)
