datetime,latitude,longitude,gps_distance,x,y,relative_tag_bearing,tag_bearing,gps_speed,gps_delta_tof,gps_heading
2022-07-18 19:50:21+00:00,10.92303209938109,-85.79130845144391,89.30496779245678,29.842809734431697,84.60003859071732,,-1.9099204671166816,0.0053416833686060474,0.0023927814541564074,1.1917003763094143
2022-07-18 19:50:30+00:00,10.92306143604219,-85.7912965491414,92.79842871552513,31.14231264224257,87.86213107784799,,-1.9114257538674546,0.005249350207793766,0.0023981620469852344,1.2091443764793088
2022-07-18 19:50:40+00:00,10.923091024160383,-85.7912851497531,96.29974530412358,32.38690697634702,91.15218435779725,,-1.912190144895137,0.007323652171542624,0.003390951279426585,1.8767609754716654
2022-07-18 19:50:53+00:00,10.923143913969398,-85.79130216501653,101.25053417208639,30.529166904372918,97.03327109917646,,-1.8756166591038135,0.003741315629446565,0.0017579058368495503,2.1262061853535803
2022-07-18 19:51:00+00:00,10.923173753544688,-85.79132102429867,103.81707669388673,28.47009539593828,100.35128517194428,,-1.8472367515927122,0.0038729648009569856,0.0018542482163485842,1.8079431890823807
2022-07-18 19:51:05+00:00,10.923200994729996,-85.7913277298212,106.52427908975567,27.737981080778706,103.38037105290186,,-1.8329322656285738,0.007469953805211552,0.0036121831414242162,1.9492088187595957
2022-07-18 19:51:16+00:00,10.923255644738674,-85.79134985804558,111.79806647623502,25.322003844641365,109.45718334348062,,-1.798138569848137,0.007664218667852895,0.00373236950194754,2.24355435166631
2022-07-18 19:51:26+00:00,10.923315659165382,-85.791398556903,117.24732594907843,20.005023637496976,116.13049254598982,,-1.7413854007002674,0.0006526942079754282,0.0003227706973686706,2.3852241835381705
2022-07-18 19:51:31+00:00,10.92332093976438,-85.79140425659716,117.71857116723669,19.382726469750242,116.71766919358848,,-1.735359597904564,0.0007067269150225658,0.00035433157657295766,0.08893771888699425
2022-07-18 19:51:40+00:00,10.923322532325985,-85.79138606786728,118.23589526903321,21.36858654750233,116.89475421465491,,-1.751601928618208,-0.0026350035611195904,-0.0013301353592774917,-2.4178820537469052
2022-07-18 19:51:48+00:00,10.92330769635737,-85.79140316694975,116.29389764448807,19.501695045651143,115.24506744224914,,-1.7384276602883648,-0.0004166885279712518,-0.00021291071360722867,-0.794538128128771
2022-07-18 19:51:54+00:00,10.923304259777067,-85.79139973036945,115.98304800262152,19.876903631718992,114.86293660782817,,-1.7421482348778727,-0.0013380268306766926,-0.0006910083769385111,-0.6316866966336911
2022-07-18 19:52:03+00:00,10.923291854560375,-85.79138246364892,114.97417577229129,21.762097990546305,113.48353749909954,,-1.7602606071359594,-0.0023801132850688926,-0.0012389630798988755,-0.5104714284732421
2022-07-18 19:52:15+00:00,10.923264110460876,-85.79133200459182,113.16528967563893,27.271258205663162,110.39853003250481,,-1.8129735594164875,-0.008392019898897422,-0.004420180344008299,-1.0917404438418936
2022-07-18 19:52:25+00:00,10.923193283379078,-85.79129453748465,106.71182637338681,31.361946937068247,102.52290674197975,,-1.8676588298561465,-0.005897579427982306,-0.0031548010501740963,-1.6936451543653837
2022-07-18 19:52:30+00:00,10.923151290044188,-85.79129981808364,102.10581684013263,30.785406914539866,97.85345435312503,,-1.8755998208794993,,,
